book_uri;buy_links_amazon;buy_links_apple_books;buy_links_barnes_and_noble;buy_links_books_a_million;buy_links_bookshop;buy_links_indie_bound
nyt://book/00393e0c-cdde-54dd-a975-5cadd2f994d1;https://www.amazon.com/dp/1984818546?tag=NYTBSREV-20;https://goto.applebooks.apple/9781984818546?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984818546;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FNO%2BPLAN%2BB%2FLee%2BChild%2Band%2BAndrew%2BChild%2F9781984818546;https://bookshop.org/a/3546/9781984818546;https://www.indiebound.org/book/9781984818546?aff=NYT
nyt://book/00792a12-b389-521a-a64b-226a3bbb1d35;https://www.amazon.com/dp/1250861500?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250861504?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250861504;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSTARRY%2BMESSENGER%2FNeil%2BdeGrasse%2BTyson%2F9781250861504;https://bookshop.org/a/3546/9781250861504;https://www.indiebound.org/book/9781250861504?aff=NYT
nyt://book/00df1009-e6a5-5bd9-b180-351a709b35d4;https://www.amazon.com/dp/0593138090?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593138090?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593138090;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BPALACE%2BPAPERS%2FTina%2BBrown%2F9780593138090;https://bookshop.org/a/3546/9780593138090;https://www.indiebound.org/book/9780593138090?aff=NYT
nyt://book/01e1f41d-81b0-5b38-95bc-d8a6b5432a2c;https://www.amazon.com/White-Royal-Blue-Casey-McQuiston/dp/1250316774?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250856036?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250856036;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FRED%252C%2BWHITE%2BAND%2BROYAL%2BBLUE%2FCasey%2BMcQuiston%2F9781250856036;https://bookshop.org/a/3546/9781250856036;https://www.indiebound.org/book/9781250856036?aff=NYT
nyt://book/036735f5-f655-5fcb-bddc-4a7648bfeaf6;https://www.amazon.com/dp/059319148X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593191484?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593191484;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFROM%2BSTRENGTH%2BTO%2BSTRENGTH%2FArthur%2BC.%2BBrooks%2F9780593191484;https://bookshop.org/a/3546/9780593191484;https://www.indiebound.org/book/9780593191484?aff=NYT
nyt://book/0483188a-ed61-513a-b377-e2e409f8873d;https://www.amazon.com/dp/0762499508?tag=NYTBSREV-20;https://goto.applebooks.apple/9780762499502?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780762499502;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBEST%2BWISHES%252C%2BWARMEST%2BREGARDS%2FDaniel%2BLevy%2Band%2BEugene%2BLevy%2F9780762499502;https://bookshop.org/a/3546/9780762499502;https://www.indiebound.org/book/9780762499502?aff=NYT
nyt://book/04988f91-5b03-5eb4-ae17-89fda0e7051a;https://www.amazon.com/dp/1250866448?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250866448?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250866448;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFRIENDS%252C%2BLOVERS%252C%2BAND%2BTHE%2BBIG%2BTERRIBLE%2BTHING%2FMatthew%2BPerry%2F9781250866448;https://bookshop.org/a/3546/9781250866448;https://www.indiebound.org/book/9781250866448?aff=NYT
nyt://book/04a6f61b-5333-5fd9-8373-c388f0b3000d;https://www.amazon.com/dp/0525558969?tag=NYTBSREV-20;https://goto.applebooks.apple/9780525558965?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525558965;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BFRAUD%2FZadie%2BSmith%2F9780525558965;https://bookshop.org/a/3546/9780525558965;https://www.indiebound.org/book/9780525558965?aff=NYT
nyt://book/04ee1ebc-dc05-503c-97f7-fea4e2b3f0e8;https://www.amazon.com/dp/0765387565?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250835994?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250835994;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BINVISIBLE%2BLIFE%2BOF%2BADDIE%2BLARUE%2FV.E.%2BSchwab%2F9781250835994;https://bookshop.org/a/3546/9781250835994;https://www.indiebound.org/book/9781250835994?aff=NYT
nyt://book/053b4109-4555-5aa1-9b39-cc40549bcdf0;https://www.amazon.com/Where-Crawdads-Sing-Delia-Owens/dp/0735219095?tag=NYTBSREV-20;https://goto.applebooks.apple/9780735219090?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735219090;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWHERE%2BTHE%2BCRAWDADS%2BSING%2FDelia%2BOwens%2F9780735219090;https://bookshop.org/a/3546/9780735219090;https://www.indiebound.org/book/9780735219090?aff=NYT
nyt://book/057dc2e9-e6f6-5997-ac15-d71a01b59b3d;https://www.amazon.com/dp/0316485659?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316485654?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316485654;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDESERT%2BSTAR%2FMichael%2BConnelly%2F9780316485654;https://bookshop.org/a/3546/9780316485654;https://www.indiebound.org/book/9780316485654?aff=NYT
nyt://book/05f04314-1d10-5f29-b9bc-82972b19409e;https://www.amazon.com/dp/0593186648?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593186640?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593186640;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FCHOOSING%2BTO%2BRUN%2FDes%2BLinden%2Bwith%2BBonnie%2BD.%2BFord%2F9780593186640;https://bookshop.org/a/3546/9780593186640;https://www.indiebound.org/book/9780593186640?aff=NYT
nyt://book/0657f9ae-a3ef-5328-affc-539ffc3dfe3a;https://www.amazon.com/dp/1984818813?tag=NYTBSREV-20;https://goto.applebooks.apple/9781984818812?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984818812;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDEAR%2BSANTA%2FDebbie%2BMacomber%2F9781984818812;https://bookshop.org/a/3546/9781984818812;https://www.indiebound.org/book/9781984818812?aff=NYT
nyt://book/06bbaf48-f13f-598e-8d88-fd8c42bd791d;https://www.amazon.com/dp/031649948X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316499484?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316499484;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSHATTERED%2FJames%2BPatterson%2Band%2BJames%2BO.%2BBorn%2F9780316499484;https://bookshop.org/a/3546/9780316499484;https://www.indiebound.org/book/9780316499484?aff=NYT
nyt://book/06e384ac-3103-58f1-b3ba-6431ee9c5b7c;https://www.amazon.com/dp/0063142260?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063142268?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063142268;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FA%2BSUNLIT%2BWEAPON%2FJacqueline%2BWinspear%2F9780063142268;https://bookshop.org/a/3546/9780063142268;https://www.indiebound.org/book/9780063142268?aff=NYT
nyt://book/07352477-277c-5e66-93af-32c37926ccbe;https://www.amazon.com/dp/1250284090?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250284099?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250284099;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FPAYBACK%2BIN%2BDEATH%2FJ.D.%2BRobb%2F9781250284099;https://bookshop.org/a/3546/9781250284099;https://www.indiebound.org/book/9781250284099?aff=NYT
nyt://book/086d79b2-bf72-557d-abb9-a9ba3aac0abd;https://www.amazon.com/dp/1250803829?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250803825?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250803825;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FA%2BFLICKER%2BIN%2BTHE%2BDARK%2FStacy%2BWillingham%2F9781250803825;https://bookshop.org/a/3546/9781250803825;https://www.indiebound.org/book/9781250803825?aff=NYT
nyt://book/0901796e-6366-5c0d-8511-91e983f12eee;https://www.amazon.com/dp/0316404594?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316404594?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316404594;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FCROSS%2BDOWN%2FJames%2BPatterson%2Band%2BBrendan%2BDuBois%2F9780316404594;https://bookshop.org/a/3546/9780316404594;https://www.indiebound.org/book/9780316404594?aff=NYT
nyt://book/096b2a03-96da-59d8-a583-e8bec3c9be3f;https://www.amazon.com/dp/0063098202?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063098206?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063098206;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FGOD%2BBLESS%2BTHIS%2BMESS%2FHannah%2BBrown%2Bwith%2BMark%2BDagostino%2F9780063098206;https://bookshop.org/a/3546/9780063098206;https://www.indiebound.org/book/9780063098206?aff=NYT
nyt://book/0a6f1b68-bd8d-5b6f-8e90-2049474293ff;https://www.amazon.com/dp/0062943510?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062943514?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062943514;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BDIAMOND%2BEYE%2FKate%2BQuinn%2F9780062943514;https://bookshop.org/a/3546/9780062943514;https://www.indiebound.org/book/9780062943514?aff=NYT
nyt://book/0b598a3e-45f8-5c42-9d83-81553c976fab;https://www.amazon.com/dp/1982140445?tag=NYTBSREV-20;https://goto.applebooks.apple/9781982140441?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982140441;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDOWN%2BAND%2BOUT%2BIN%2BPARADISE%2FCharles%2BLeerhsen%2F9781982140441;https://bookshop.org/a/3546/9781982140441;https://www.indiebound.org/book/9781982140441?aff=NYT
nyt://book/0bf31293-9b81-5796-add0-c2092e4641e9;https://www.amazon.com/dp/0358393264?tag=NYTBSREV-20;https://goto.applebooks.apple/9780358393269?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780358393269;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FAMERICAN%2BWHITELASH%2FWesley%2BLowery%2F9780358393269;https://bookshop.org/a/3546/9780358393269;https://www.indiebound.org/book/9780358393269?aff=NYT
nyt://book/0c633ede-aa61-5085-8a39-e174e59e5bb7;https://www.amazon.com/dp/0593128443?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593128442?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593128442;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FON%2BTHE%2BORIGIN%2BOF%2BTIME%2FThomas%2BHertog%2F9780593128442;https://bookshop.org/a/3546/9780593128442;https://www.indiebound.org/book/9780593128442?aff=NYT
nyt://book/0c83e517-70e6-5c2a-8d5e-2e95363c108f;https://www.amazon.com/dp/0399562966?tag=NYTBSREV-20;https://goto.applebooks.apple/9780399562969?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399562969;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FHORSE%2FGeraldine%2BBrooks%2F9780399562969;https://bookshop.org/a/3546/9780399562969;https://www.indiebound.org/book/9780399562969?aff=NYT
nyt://book/0d03e9db-3692-5798-a2a6-ab16683898d9;https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593237465?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593237465;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BLIGHT%2BWE%2BCARRY%2FMichelle%2BObama%2F9780593237465;https://bookshop.org/a/3546/9780593237465;https://www.indiebound.org/book/9780593237465?aff=NYT
nyt://book/0d2a354c-05a6-5366-b6d2-e92ed78cc759;https://www.amazon.com/dp/1400236495?tag=NYTBSREV-20;https://goto.applebooks.apple/9781400236497?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781400236497;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FAMERICA%252C%2BA%2BREDEMPTION%2BSTORY%2FTim%2BScott%2Bwith%2BJoel%2BN.%2BClark%2F9781400236497;https://bookshop.org/a/3546/9781400236497;https://www.indiebound.org/book/9781400236497?aff=NYT
nyt://book/0e565914-be52-55b8-a056-26c54326b445;https://www.amazon.com/dp/0316531286?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316531283?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316531283;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BISLAND%2FAdrian%2BMcKinty%2F9780316531283;https://bookshop.org/a/3546/9780316531283;https://www.indiebound.org/book/9780316531283?aff=NYT
nyt://book/0ec28725-db42-58b3-9eb7-9d211b9bb96f;https://www.amazon.com/dp/0062129481?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062129482?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062129482;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FSMALL%2BMERCIES%2FDennis%2BLehane%2F9780062129482;https://bookshop.org/a/3546/9780062129482;https://www.indiebound.org/book/9780062129482?aff=NYT
nyt://book/0f2588cd-9c44-5bc0-8ec3-63968cb547dd;https://www.amazon.com/dp/1250278279?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250278272?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250278272;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTANQUERAY%2FStephanie%2BJohnson%2Band%2BBrandon%2BStanton%2F9781250278272;https://bookshop.org/a/3546/9781250278272;https://www.indiebound.org/book/9781250278272?aff=NYT
nyt://book/106c2cf0-7d20-51b1-bad4-91c3ebcd131a;https://www.amazon.com/dp/1649374046?tag=NYTBSREV-20;https://goto.applebooks.apple/9781649374042?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781649374042;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFOURTH%2BWING%2FRebecca%2BYarros%2F9781649374042;https://bookshop.org/a/3546/9781649374042;https://www.indiebound.org/book/9781649374042?aff=NYT
nyt://book/10a968aa-ce7f-5e48-ba96-6f2c3fe9309e;https://www.amazon.com/dp/0593492307?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593492307?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593492307;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BCLIMATE%2BBOOK%2FGreta%2BThunberg%2F9780593492307;https://bookshop.org/a/3546/9780593492307;https://www.indiebound.org/book/9780593492307?aff=NYT
nyt://book/11405701-369c-5d14-802b-f609d4d9d2d5;https://www.amazon.com/dp/0316554901?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316554909?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316554909;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FNIGHT%2BANGEL%2BNEMESIS%2FBrent%2BWeeks%2F9780316554909;https://bookshop.org/a/3546/9780316554909;https://www.indiebound.org/book/9780316554909?aff=NYT
nyt://book/1181e7a7-dc31-5080-a309-a6f11ed90d8a;https://www.amazon.com/dp/0062964615?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062964618?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062964618;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FVANDERBILT%2FAnderson%2BCooper%2Band%2BKatherine%2BHowe%2F9780062964618;https://bookshop.org/a/3546/9780062964618;https://www.indiebound.org/book/9780062964618?aff=NYT
nyt://book/1277bba4-aa5d-57e1-aecf-bc35b32051a2;https://www.amazon.com/dp/006306524X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063065246?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063065246;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BBOYS%2FRon%2BHoward%2Band%2BClint%2BHoward%2F9780063065246;https://bookshop.org/a/3546/9780063065246;https://www.indiebound.org/book/9780063065246?aff=NYT
nyt://book/12c0bbdb-ac2c-5913-b682-f481b35d4904;https://www.amazon.com/dp/0062908391?tag=NYTBSREV-20;https://goto.applebooks.apple/9780062908391?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062908391;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BWAY%2BOF%2BTHE%2BBEAR%2FAnne%2BHillerman%2F9780062908391;https://bookshop.org/a/3546/9780062908391;https://www.indiebound.org/book/9780062908391?aff=NYT
nyt://book/13792afa-9dac-5a0c-a792-30daf8c1d341;https://www.amazon.com/dp/0316499145?tag=NYTBSREV-20;https://goto.applebooks.apple/9780316499149?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316499149;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FFEAR%2BNO%2BEVIL%2FJames%2BPatterson%2F9780316499149;https://bookshop.org/a/3546/9780316499149;https://www.indiebound.org/book/9780316499149?aff=NYT
nyt://book/13fe6c80-438d-5551-b92c-444a13f1ecec;https://www.amazon.com/dp/0593548108?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593548103?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593548103;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBURNER%2FMark%2BGreaney%2F9780593548103;https://bookshop.org/a/3546/9780593548103;https://www.indiebound.org/book/9780593548103?aff=NYT
nyt://book/1410d718-8b3a-5a10-8c00-be64d890cbc2;https://www.amazon.com/dp/1250274257?tag=NYTBSREV-20;https://goto.applebooks.apple/9781250274250?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250274250;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FRECKLESS%2BGIRLS%2FRachel%2BHawkins%2F9781250274250;https://bookshop.org/a/3546/9781250274250;https://www.indiebound.org/book/9781250274250?aff=NYT
nyt://book/1411c620-918e-5a7d-a90c-5d28aa0b7328;https://www.amazon.com/dp/0374212236?tag=NYTBSREV-20;https://goto.applebooks.apple/9780374212230?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780374212230;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FDEVIL%2BHOUSE%2FJohn%2BDarnielle%2F9780374212230;https://bookshop.org/a/3546/9780374212230;https://www.indiebound.org/book/9780374212230?aff=NYT
nyt://book/14a271cf-ba0a-5d14-b8c3-6277b6cbcac9;https://www.amazon.com/dp/059318632X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593186329?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593186329;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBETRAYAL%2FJonathan%2BKarl%2F9780593186329;https://bookshop.org/a/3546/9780593186329;https://www.indiebound.org/book/9780593186329?aff=NYT
nyt://book/156b62ea-e5e2-577b-91c2-83ab1c264850;https://www.amazon.com/dp/059354000X?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593540008?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593540008;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FBLACK%2BDOG%2FStuart%2BWoods%2F9780593540008;https://bookshop.org/a/3546/9780593540008;https://www.indiebound.org/book/9780593540008?aff=NYT
nyt://book/15be5903-78f0-5d2a-9ca7-f0e468dab5c5;https://www.amazon.com/dp/1982181656?tag=NYTBSREV-20;https://goto.applebooks.apple/9781982181659?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982181659;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FIN%2BTHE%2BBLOOD%2FJack%2BCarr%2F9781982181659;https://bookshop.org/a/3546/9781982181659;https://www.indiebound.org/book/9781982181659?aff=NYT
nyt://book/167b79e1-5981-5960-8e1f-e59f7bc6e9d2;https://www.amazon.com/dp/0593186710?tag=NYTBSREV-20;https://goto.applebooks.apple/9780593186718?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593186718;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BHOUSE%2BIN%2BTHE%2BPINES%2FAna%2BReyes%2F9780593186718;https://bookshop.org/a/3546/9780593186718;https://www.indiebound.org/book/9780593186718?aff=NYT
nyt://book/168ed1af-3642-5702-aebf-efa104d13d96;https://www.amazon.com/dp/1982175370?tag=NYTBSREV-20;https://goto.applebooks.apple/9781982175375?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982175375;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FTHE%2BINVISIBLE%2BHOUR%2FAlice%2BHoffman%2F9781982175375;https://bookshop.org/a/3546/9781982175375;https://www.indiebound.org/book/9781982175375?aff=NYT
nyt://book/1703311e-6273-5908-8377-a1e171f8be07;https://www.amazon.com/dp/0063161478?tag=NYTBSREV-20;https://goto.applebooks.apple/9780063161474?at=10lIEQ;https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063161474;https://www.anrdoezrs.net/click-7990613-35140?url=https%3A%2F%2Fwww.booksamillion.com%2Fp%2FWHY%2BWE%2BDID%2BIT%2FTim%2BMiller%2F9780063161474;https://bookshop.org/a/3546/9780063161474;https://www.indiebound.org/book/9780063161474?aff=NYT
